[0/2] Re-checking globbed directories...
ninja: no work to do.
  gNbNum :1

  ueNum :25

  adjustInteval :1ms

  adjustDelay :100ms

  0  Scenario create success 

  gnb set success 0

  p2p an IP set success 0

+0.609528567s 2 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1801 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 3 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1802 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 4 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1803 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 5 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1804 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 6 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1805 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 8 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1807 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 9 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1808 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 10 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1809 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 11 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1810 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 12 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1811 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 13 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1812 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 14 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1813 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 15 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1814 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 16 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1815 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
